onset	duration	weight	type	object	emotion
271.217	2	1	voice	abacus	neutral
42.214	2	1	voice	babyplayard	neutral
398.192	2	1	voice	banana	aversive
300.215	2	1	voice	bed	aversive
516.201	2	1	voice	bench	neutral
983.222	2	1	voice	bike	aversive
430.207	2	1	voice	binoculars	aversive
754.203	2	1	voice	boppypillow	aversive
115.226	2	1	voice	bowl	neutral
489.203	2	1	voice	bowlingpin	aversive
2.752	2	1	voice	bowtie	neutral
660.209	2	1	voice	bucket	aversive
904.127	2	1	voice	butterfly	neutral
476.204	2	1	voice	button	neutral
84.212	2	1	voice	ceilingfan	aversive
414.208	2	1	voice	cherry	neutral
55.247	2	1	voice	clownfish	aversive
30.248	2	1	voice	coconut	aversive
241.219	2	1	voice	compass	neutral
181.189	2	1	voice	computermouse	aversive
917.193	2	1	voice	cookingpan	aversive
697.207	2	1	voice	cookpot	neutral
127.209	2	1	voice	crab	aversive
545.249	2	1	voice	crown	neutral
617.212	2	1	voice	cupsaucer	aversive
603.213	2	1	voice	dolphin	aversive
782.201	2	1	voice	dragonfly	neutral
328.196	2	1	voice	durian	neutral
227.219	2	1	voice	fan	aversive
632.211	2	1	voice	flashlight	neutral
929.209	2	1	voice	fork	aversive
153.224	2	1	voice	gecko	neutral
383.21	2	1	voice	glasses	neutral
100.244	2	1	voice	glove	aversive
672.208	2	1	voice	grape	aversive
446.222	2	1	voice	guitar	neutral
889.211	2	1	voice	hairbrush	aversive
837.214	2	1	voice	hairdryer	neutral
256.201	2	1	voice	handmirror	aversive
561.232	2	1	voice	hat	aversive
767.202	2	1	voice	headband	neutral
139.208	2	1	voice	hourglass	neutral
956.207	2	1	voice	icecreamcones	aversive
501.219	2	1	voice	kettle	aversive
685.241	2	1	voice	kiwifruit	neutral
355.245	2	1	voice	lamp	neutral
942.208	2	1	voice	lemon	neutral
573.231	2	1	voice	lightbulb	neutral
710.223	2	1	voice	lock	aversive
824.215	2	1	voice	loster	aversive
863.213	2	1	voice	motorcycle	aversive
798.217	2	1	voice	nailpolish	aversive
287.216	2	1	voice	necktie	aversive
369.211	2	1	voice	orifan	aversive
531.184	2	1	voice	paintbrush	aversive
461.205	2	1	voice	pen	aversive
213.204	2	1	voice	pipe	aversive
998.204	2	1	voice	printer	neutral
725.255	2	1	voice	rollingpin	neutral
850.214	2	1	voice	rubberduck	neutral
165.257	2	1	voice	scale	aversive
18.266	2	1	voice	shirt	neutral
589.197	2	1	voice	shoe	neutral
71.196	2	1	voice	sofa	neutral
197.205	2	1	voice	stapler	neutral
741.204	2	1	voice	starfish	aversive
970.189	2	1	voice	strawberry	neutral
314.214	2	1	voice	tent	neutral
343.212	2	1	voice	tire	aversive
812.216	2	1	voice	washer	neutral
646.21	2	1	voice	watergun	neutral
875.245	2	1	voice	watermelon	neutral
269	2	1	face	abacus	neutral
40.015	2	1	face	babyplayard	neutral
396.009	2	1	face	banana	aversive
298.015	2	1	face	bed	aversive
514.001	2	1	face	bench	neutral
981.005	2	1	face	bike	aversive
428.007	2	1	face	binoculars	aversive
752.003	2	1	face	boppypillow	aversive
113.01	2	1	face	bowl	neutral
487.003	2	1	face	bowlingpin	aversive
0	2	1	face	bowtie	neutral
658.009	2	1	face	bucket	aversive
902.01	2	1	face	butterfly	neutral
474.004	2	1	face	button	neutral
82.012	2	1	face	ceilingfan	aversive
412.008	2	1	face	cherry	neutral
53.014	2	1	face	clownfish	aversive
28.015	2	1	face	coconut	aversive
239.002	2	1	face	compass	neutral
179.006	2	1	face	computermouse	aversive
915.01	2	1	face	cookingpan	aversive
695.007	2	1	face	cookpot	neutral
125.009	2	1	face	crab	aversive
543	2	1	face	crown	neutral
615.012	2	1	face	cupsaucer	aversive
601.013	2	1	face	dolphin	aversive
780.001	2	1	face	dragonfly	neutral
326.013	2	1	face	durian	neutral
225.003	2	1	face	fan	aversive
630.011	2	1	face	flashlight	neutral
927.009	2	1	face	fork	aversive
151.008	2	1	face	gecko	neutral
381.01	2	1	face	glasses	neutral
98.011	2	1	face	glove	aversive
670.008	2	1	face	grape	aversive
444.006	2	1	face	guitar	neutral
887.011	2	1	face	hairbrush	aversive
835.015	2	1	face	hairdryer	neutral
254.001	2	1	face	handmirror	aversive
559.015	2	1	face	hat	aversive
765.002	2	1	face	headband	neutral
137.008	2	1	face	hourglass	neutral
954.007	2	1	face	icecreamcones	aversive
499.002	2	1	face	kettle	aversive
683.007	2	1	face	kiwifruit	neutral
353.012	2	1	face	lamp	neutral
940.008	2	1	face	lemon	neutral
570.998	2	1	face	lightbulb	neutral
708.006	2	1	face	lock	aversive
821.999	2	1	face	loster	aversive
861.013	2	1	face	motorcycle	aversive
796	2	1	face	nailpolish	aversive
284.999	2	1	face	necktie	aversive
367.011	2	1	face	orifan	aversive
529	2	1	face	paintbrush	aversive
459.005	2	1	face	pen	aversive
211.004	2	1	face	pipe	aversive
996.005	2	1	face	printer	neutral
723.005	2	1	face	rollingpin	neutral
848.014	2	1	face	rubberduck	neutral
163.007	2	1	face	scale	aversive
16.016	2	1	face	shirt	neutral
587.014	2	1	face	shoe	neutral
69.013	2	1	face	sofa	neutral
195.005	2	1	face	stapler	neutral
739.004	2	1	face	starfish	aversive
968.006	2	1	face	strawberry	neutral
312.014	2	1	face	tent	neutral
341.012	2	1	face	tire	aversive
810	2	1	face	washer	neutral
644.01	2	1	face	watergun	neutral
873.012	2	1	face	watermelon	neutral
