onset	duration	weight	object	emotion
607.032	2	1	abacus	neutral
575.001	2	1	babyplayard	neutral
181.012	2	1	banana	aversive
698.997	2	1	bed	aversive
278	2	1	bench	aversive
630.01	2	1	bike	neutral
420.035	2	1	binoculars	aversive
660.002	2	1	boppypillow	neutral
639.013	2	1	bowl	neutral
199.995	2	1	bowlingpin	neutral
667.994	2	1	bowtie	neutral
123.018	2	1	bucket	aversive
565.998	2	1	butterfly	neutral
465.992	2	1	button	aversive
94.004	2	1	ceilingfan	neutral
329.015	2	1	cherry	aversive
240.017	2	1	clownfish	neutral
10.014	2	1	coconut	aversive
114.015	2	1	compass	aversive
485.025	2	1	computermouse	neutral
102.012	2	1	cookingpan	neutral
0	2	1	cookpot	neutral
368.092	2	1	crab	neutral
617.991	2	1	crown	aversive
268.998	2	1	cupsaucer	neutral
50.02	2	1	dolphin	aversive
428.009	2	1	dragonfly	neutral
400.007	2	1	durian	neutral
28.002	2	1	fan	aversive
535.012	2	1	flashlight	neutral
358.012	2	1	fork	aversive
143.991	2	1	gecko	neutral
306.003	2	1	glasses	aversive
82.018	2	1	glove	aversive
297.033	2	1	grape	aversive
523.986	2	1	guitar	aversive
211.037	2	1	hairbrush	aversive
458.001	2	1	hairdryer	aversive
337.006	2	1	handmirror	aversive
38.033	2	1	hat	aversive
189.036	2	1	headband	aversive
676.996	2	1	hourglass	neutral
547.015	2	1	icecreamcones	aversive
709.989	2	1	kettle	neutral
232.01	2	1	kiwifruit	neutral
164.002	2	1	lamp	neutral
154.004	2	1	lemon	aversive
445.998	2	1	lightbulb	aversive
260.99	2	1	lock	neutral
512.033	2	1	loster	neutral
377.012	2	1	motorcycle	neutral
347.003	2	1	nailpolish	aversive
220.023	2	1	necktie	aversive
689.016	2	1	orifan	neutral
586.009	2	1	paintbrush	aversive
596.023	2	1	pen	neutral
288.014	2	1	pipe	neutral
555.006	2	1	printer	neutral
69.998	2	1	rollingpin	aversive
493.033	2	1	rubberduck	aversive
436	2	1	scale	aversive
20.011	2	1	shirt	aversive
502.019	2	1	shoe	neutral
476.023	2	1	sofa	neutral
134.988	2	1	stapler	aversive
61.045	2	1	starfish	neutral
250.993	2	1	strawberry	aversive
650.005	2	1	tent	neutral
408.015	2	1	tire	aversive
317.011	2	1	washer	aversive
388.998	2	1	watergun	neutral
172.026	2	1	watermelon	neutral
