onset	duration	weight	type	object	emotion
683.207	2	1	voice	abacus	neutral
184.155	2	1	voice	babyplayard	aversive
856.213	2	1	voice	banana	aversive
313.197	2	1	voice	bed	neutral
896.211	2	1	voice	bench	aversive
353.211	2	1	voice	bike	neutral
395.209	2	1	voice	binoculars	aversive
485.203	2	1	voice	boppypillow	neutral
499.202	2	1	voice	bowl	aversive
224.186	2	1	voice	bowlingpin	aversive
443.356	2	1	voice	bowtie	neutral
728.238	2	1	voice	bucket	aversive
785.201	2	1	voice	butterfly	neutral
91.228	2	1	voice	button	aversive
133.209	2	1	voice	ceilingfan	neutral
939.208	2	1	voice	cherry	aversive
170.123	2	1	voice	clownfish	neutral
382.21	2	1	voice	coconut	aversive
301.231	2	1	voice	compass	aversive
211.204	2	1	voice	computermouse	neutral
590.23	2	1	voice	cookingpan	neutral
546.216	2	1	voice	cookpot	aversive
698.223	2	1	voice	crab	aversive
2.734	2	1	voice	crown	neutral
117.21	2	1	voice	cupsaucer	aversive
198.238	2	1	voice	dolphin	aversive
531.217	2	1	voice	dragonfly	neutral
561.148	2	1	voice	durian	aversive
830.215	2	1	voice	fan	neutral
325.213	2	1	voice	flashlight	aversive
757.219	2	1	voice	fork	neutral
669.175	2	1	voice	gecko	aversive
968.206	2	1	voice	glasses	neutral
263.217	2	1	voice	glove	aversive
870.229	2	1	voice	grape	neutral
910.21	2	1	voice	guitar	neutral
251.201	2	1	voice	hairbrush	neutral
741.204	2	1	voice	hairdryer	aversive
62.213	2	1	voice	handmirror	neutral
145.191	2	1	voice	hat	neutral
48.214	2	1	voice	headband	aversive
275.2	2	1	voice	hourglass	aversive
713.222	2	1	voice	icecreamcones	neutral
844.197	2	1	voice	kettle	neutral
411.208	2	1	voice	kiwifruit	neutral
367.194	2	1	voice	lamp	neutral
32.248	2	1	voice	lemon	aversive
952.207	2	1	voice	lightbulb	aversive
995.205	2	1	voice	lock	neutral
78.212	2	1	voice	loster	neutral
288.216	2	1	voice	motorcycle	neutral
515.201	2	1	voice	nailpolish	neutral
237.202	2	1	voice	necktie	neutral
606.212	2	1	voice	orifan	aversive
427.207	2	1	voice	paintbrush	aversive
981.205	2	1	voice	pen	aversive
618.195	2	1	voice	pipe	neutral
337.213	2	1	voice	printer	aversive
657.192	2	1	voice	rollingpin	neutral
644.21	2	1	voice	rubberduck	neutral
770.202	2	1	voice	scale	aversive
632.211	2	1	voice	shirt	aversive
926.209	2	1	voice	shoe	neutral
17.283	2	1	voice	sofa	neutral
815.216	2	1	voice	stapler	aversive
470.204	2	1	voice	starfish	aversive
575.214	2	1	voice	strawberry	neutral
158.24	2	1	voice	tent	aversive
103.127	2	1	voice	tire	neutral
455.205	2	1	voice	washer	aversive
884.195	2	1	voice	watergun	aversive
801.217	2	1	voice	watermelon	aversive
681.008	2	1	face	abacus	neutral
182.006	2	1	face	babyplayard	aversive
854.013	2	1	face	banana	aversive
310.997	2	1	face	bed	neutral
893.994	2	1	face	bench	aversive
351.012	2	1	face	bike	neutral
393.009	2	1	face	binoculars	aversive
483.003	2	1	face	boppypillow	neutral
497.002	2	1	face	bowl	aversive
222.003	2	1	face	bowlingpin	aversive
441.006	2	1	face	bowtie	neutral
726.005	2	1	face	bucket	aversive
783.001	2	1	face	butterfly	neutral
89.011	2	1	face	button	aversive
131.009	2	1	face	ceilingfan	neutral
937.008	2	1	face	cherry	aversive
168.006	2	1	face	clownfish	neutral
380.01	2	1	face	coconut	aversive
298.998	2	1	face	compass	aversive
209.004	2	1	face	computermouse	neutral
588.013	2	1	face	cookingpan	neutral
544	2	1	face	cookpot	aversive
696.007	2	1	face	crab	aversive
0	2	1	face	crown	neutral
115.01	2	1	face	cupsaucer	aversive
196.005	2	1	face	dolphin	aversive
529	2	1	face	dragonfly	neutral
558.999	2	1	face	durian	aversive
827.998	2	1	face	fan	neutral
323.013	2	1	face	flashlight	aversive
755.003	2	1	face	fork	neutral
667.008	2	1	face	gecko	aversive
966.006	2	1	face	glasses	neutral
261.001	2	1	face	glove	aversive
867.996	2	1	face	grape	neutral
908.01	2	1	face	guitar	neutral
249.001	2	1	face	hairbrush	neutral
739.004	2	1	face	hairdryer	aversive
60.013	2	1	face	handmirror	neutral
143.008	2	1	face	hat	neutral
46.014	2	1	face	headband	aversive
273	2	1	face	hourglass	aversive
711.006	2	1	face	icecreamcones	neutral
841.997	2	1	face	kettle	neutral
409.008	2	1	face	kiwifruit	neutral
365.011	2	1	face	lamp	neutral
29.998	2	1	face	lemon	aversive
950.007	2	1	face	lightbulb	aversive
993.005	2	1	face	lock	neutral
76.012	2	1	face	loster	neutral
285.999	2	1	face	motorcycle	neutral
513.001	2	1	face	nailpolish	neutral
235.002	2	1	face	necktie	neutral
604.012	2	1	face	orifan	aversive
425.007	2	1	face	paintbrush	aversive
979.006	2	1	face	pen	aversive
615.995	2	1	face	pipe	neutral
335.013	2	1	face	printer	aversive
655.009	2	1	face	rollingpin	neutral
642.01	2	1	face	rubberduck	neutral
768.002	2	1	face	scale	aversive
630.011	2	1	face	shirt	aversive
924.009	2	1	face	shoe	neutral
14.999	2	1	face	sofa	neutral
812.999	2	1	face	stapler	aversive
468.004	2	1	face	starfish	aversive
572.998	2	1	face	strawberry	neutral
156.007	2	1	face	tent	aversive
101.011	2	1	face	tire	neutral
453.005	2	1	face	washer	aversive
882.012	2	1	face	watergun	aversive
799	2	1	face	watermelon	aversive
