onset	duration	weight	object	emotion
241.99	2	1	abacus	neutral
610.994	2	1	babyplayard	aversive
143.99	2	1	banana	aversive
354.994	2	1	bed	neutral
332.993	2	1	bench	aversive
573.011	2	1	bike	neutral
484.992	2	1	binoculars	aversive
455.995	2	1	boppypillow	neutral
344.997	2	1	bowl	aversive
423.997	2	1	bowlingpin	aversive
385.003	2	1	bowtie	neutral
515	2	1	bucket	aversive
632.994	2	1	butterfly	neutral
682.997	2	1	button	aversive
123.001	2	1	ceilingfan	neutral
271.004	2	1	cherry	aversive
91.998	2	1	clownfish	neutral
259.995	2	1	coconut	aversive
554.011	2	1	compass	aversive
581.997	2	1	computermouse	neutral
251.987	2	1	cookingpan	neutral
392.994	2	1	cookpot	aversive
325.002	2	1	crab	aversive
69.997	2	1	crown	neutral
506.992	2	1	cupsaucer	aversive
414	2	1	dolphin	aversive
477.001	2	1	dragonfly	neutral
79.995	2	1	durian	aversive
303.002	2	1	fan	neutral
202.996	2	1	flashlight	aversive
562.997	2	1	fork	neutral
534.995	2	1	gecko	aversive
546.003	2	1	glasses	neutral
644.998	2	1	glove	aversive
443.991	2	1	grape	neutral
467.003	2	1	guitar	neutral
113.004	2	1	hairbrush	neutral
601.991	2	1	hairdryer	aversive
61.99	2	1	handmirror	neutral
28.997	2	1	hat	neutral
193.993	2	1	headband	aversive
37.999	2	1	hourglass	aversive
281.001	2	1	icecreamcones	neutral
49.986	2	1	kettle	neutral
662.986	2	1	kiwifruit	neutral
182.007	2	1	lamp	neutral
376	2	1	lemon	aversive
690.989	2	1	lightbulb	aversive
620.991	2	1	lock	neutral
594	2	1	loster	neutral
524.003	2	1	motorcycle	neutral
104.001	2	1	nailpolish	neutral
7.991	2	1	necktie	neutral
291.993	2	1	orifan	aversive
708.994	2	1	paintbrush	aversive
432.999	2	1	pen	aversive
19.994	2	1	pipe	neutral
212.993	2	1	printer	aversive
153.988	2	1	rollingpin	neutral
699.991	2	1	rubberduck	neutral
135.004	2	1	scale	aversive
0	2	1	shirt	aversive
652.989	2	1	shoe	neutral
312.999	2	1	sofa	neutral
670.994	2	1	stapler	aversive
231.031	2	1	starfish	aversive
496	2	1	strawberry	neutral
404.002	2	1	tent	aversive
222.99	2	1	tire	neutral
364.991	2	1	washer	aversive
172.987	2	1	watergun	aversive
161.995	2	1	watermelon	aversive
