onset	duration	weight	type	object	emotion
222.203	2	1	voice	abacus	aversive
32.215	2	1	voice	babyplayard	aversive
292.265	2	1	voice	banana	neutral
252.201	2	1	voice	bed	neutral
761.203	2	1	voice	bench	neutral
802.2	2	1	voice	bike	neutral
524.201	2	1	voice	binoculars	aversive
209.154	2	1	voice	boppypillow	neutral
280.25	2	1	voice	bowl	aversive
539.2	2	1	voice	bowlingpin	neutral
173.223	2	1	voice	bowtie	neutral
717.239	2	1	voice	bucket	neutral
459.205	2	1	voice	butterfly	neutral
965.206	2	1	voice	button	aversive
484.203	2	1	voice	ceilingfan	aversive
472.204	2	1	voice	cherry	aversive
637.21	2	1	voice	clownfish	neutral
384.21	2	1	voice	coconut	aversive
567.198	2	1	voice	compass	neutral
307.231	2	1	voice	computermouse	aversive
911.21	2	1	voice	cookingpan	aversive
238.202	2	1	voice	cookpot	neutral
132.209	2	1	voice	crab	aversive
63.213	2	1	voice	crown	neutral
581.231	2	1	voice	cupsaucer	aversive
337.146	2	1	voice	dolphin	neutral
78.212	2	1	voice	dragonfly	aversive
691.207	2	1	voice	durian	neutral
663.209	2	1	voice	fan	aversive
185.205	2	1	voice	flashlight	aversive
882.228	2	1	voice	fork	aversive
703.19	2	1	voice	gecko	aversive
596.113	2	1	voice	glasses	aversive
368.211	2	1	voice	glove	neutral
746.204	2	1	voice	grape	neutral
855.23	2	1	voice	guitar	neutral
842.198	2	1	voice	hairbrush	aversive
399.209	2	1	voice	hairdryer	neutral
996.238	2	1	voice	handmirror	neutral
445.222	2	1	voice	hat	neutral
352.245	2	1	voice	headband	aversive
732.204	2	1	voice	hourglass	aversive
119.193	2	1	voice	icecreamcones	neutral
609.195	2	1	voice	kettle	neutral
91.211	2	1	voice	kiwifruit	aversive
895.211	2	1	voice	lamp	neutral
197.221	2	1	voice	lemon	neutral
415.191	2	1	voice	lightbulb	neutral
936.208	2	1	voice	lock	aversive
868.213	2	1	voice	loster	neutral
651.21	2	1	voice	motorcycle	aversive
950.091	2	1	voice	nailpolish	neutral
815.216	2	1	voice	necktie	neutral
160.24	2	1	voice	orifan	aversive
16.249	2	1	voice	paintbrush	neutral
106.21	2	1	voice	pen	neutral
431.207	2	1	voice	pipe	aversive
496.203	2	1	voice	printer	neutral
552.216	2	1	voice	rollingpin	aversive
47.197	2	1	voice	rubberduck	neutral
980.222	2	1	voice	scale	aversive
829.215	2	1	voice	shirt	aversive
323.213	2	1	voice	shoe	aversive
677.208	2	1	voice	sofa	neutral
264.201	2	1	voice	stapler	aversive
775.202	2	1	voice	starfish	aversive
790.201	2	1	voice	strawberry	aversive
924.209	2	1	voice	tent	neutral
2.369	2	1	voice	tire	aversive
144.225	2	1	voice	washer	neutral
625.128	2	1	voice	watergun	aversive
508.202	2	1	voice	watermelon	aversive
220.003	2	1	face	abacus	aversive
29.999	2	1	face	babyplayard	aversive
289.999	2	1	face	banana	neutral
250.001	2	1	face	bed	neutral
759.003	2	1	face	bench	neutral
800	2	1	face	bike	neutral
522.001	2	1	face	binoculars	aversive
207.004	2	1	face	boppypillow	neutral
278	2	1	face	bowl	aversive
537	2	1	face	bowlingpin	neutral
171.006	2	1	face	bowtie	neutral
715.006	2	1	face	bucket	neutral
457.005	2	1	face	butterfly	neutral
963.007	2	1	face	button	aversive
482.003	2	1	face	ceilingfan	aversive
470.004	2	1	face	cherry	aversive
635.011	2	1	face	clownfish	neutral
382.01	2	1	face	coconut	aversive
564.998	2	1	face	compass	neutral
304.998	2	1	face	computermouse	aversive
909.01	2	1	face	cookingpan	aversive
236.002	2	1	face	cookpot	neutral
130.009	2	1	face	crab	aversive
61.013	2	1	face	crown	neutral
578.997	2	1	face	cupsaucer	aversive
335.013	2	1	face	dolphin	neutral
76.012	2	1	face	dragonfly	aversive
689.007	2	1	face	durian	neutral
661.009	2	1	face	fan	aversive
183.006	2	1	face	flashlight	aversive
880.012	2	1	face	fork	aversive
701.006	2	1	face	gecko	aversive
593.996	2	1	face	glasses	aversive
366.011	2	1	face	glove	neutral
744.004	2	1	face	grape	neutral
852.997	2	1	face	guitar	neutral
839.998	2	1	face	hairbrush	aversive
397.009	2	1	face	hairdryer	neutral
994.005	2	1	face	handmirror	neutral
443.006	2	1	face	hat	neutral
350.012	2	1	face	headband	aversive
730.005	2	1	face	hourglass	aversive
117.01	2	1	face	icecreamcones	neutral
607.012	2	1	face	kettle	neutral
89.011	2	1	face	kiwifruit	aversive
893.011	2	1	face	lamp	neutral
195.005	2	1	face	lemon	neutral
413.008	2	1	face	lightbulb	neutral
934.008	2	1	face	lock	aversive
865.996	2	1	face	loster	neutral
649.01	2	1	face	motorcycle	aversive
948.008	2	1	face	nailpolish	neutral
812.999	2	1	face	necktie	neutral
158.007	2	1	face	orifan	aversive
14	2	1	face	paintbrush	neutral
104.011	2	1	face	pen	neutral
429.007	2	1	face	pipe	aversive
494.003	2	1	face	printer	neutral
549.999	2	1	face	rollingpin	aversive
44.998	2	1	face	rubberduck	neutral
978.006	2	1	face	scale	aversive
826.999	2	1	face	shirt	aversive
321.014	2	1	face	shoe	aversive
675.008	2	1	face	sofa	neutral
262.001	2	1	face	stapler	aversive
773.002	2	1	face	starfish	aversive
788.001	2	1	face	strawberry	aversive
922.009	2	1	face	tent	neutral
0	2	1	face	tire	aversive
142.008	2	1	face	washer	neutral
622.995	2	1	face	watergun	aversive
506.002	2	1	face	watermelon	aversive
