onset	duration	weight	type	object	emotion
837.198	2	1	voice	abacus	aversive
316.197	2	1	voice	babyplayard	aversive
696.19	2	1	voice	banana	aversive
724.205	2	1	voice	bed	neutral
965.19	2	1	voice	bench	neutral
360.244	2	1	voice	bike	neutral
17.265	2	1	voice	binoculars	neutral
289.199	2	1	voice	boppypillow	neutral
996.205	2	1	voice	bowl	neutral
939.191	2	1	voice	bowlingpin	aversive
566.215	2	1	voice	bowtie	aversive
665.208	2	1	voice	bucket	aversive
740.187	2	1	voice	butterfly	aversive
29.231	2	1	voice	button	aversive
415.207	2	1	voice	ceilingfan	neutral
867.213	2	1	voice	cherry	aversive
387.209	2	1	voice	clownfish	neutral
608.262	2	1	voice	coconut	neutral
84.195	2	1	voice	compass	neutral
455.188	2	1	voice	computermouse	aversive
879.195	2	1	voice	cookingpan	neutral
822.215	2	1	voice	cookpot	neutral
796.2	2	1	voice	crab	aversive
440.206	2	1	voice	crown	neutral
851.197	2	1	voice	cupsaucer	neutral
580.214	2	1	voice	dolphin	neutral
908.193	2	1	voice	dragonfly	neutral
765.202	2	1	voice	durian	neutral
595.196	2	1	voice	fan	aversive
538.233	2	1	voice	flashlight	neutral
345.195	2	1	voice	fork	aversive
109.21	2	1	voice	gecko	neutral
42.231	2	1	voice	glasses	aversive
180.205	2	1	voice	glove	neutral
526.2	2	1	voice	grape	aversive
152.207	2	1	voice	guitar	neutral
892.211	2	1	voice	hairbrush	aversive
485.203	2	1	voice	hairdryer	aversive
72.195	2	1	voice	handmirror	aversive
303.198	2	1	voice	hat	aversive
923.209	2	1	voice	headband	neutral
3.033	2	1	voice	hourglass	neutral
332.213	2	1	voice	icecreamcones	neutral
552.282	2	1	voice	kettle	aversive
58.196	2	1	voice	kiwifruit	neutral
781.185	2	1	voice	lamp	neutral
121.226	2	1	voice	lemon	neutral
262.217	2	1	voice	lightbulb	neutral
622.228	2	1	voice	lock	aversive
810.183	2	1	voice	loster	aversive
952.207	2	1	voice	motorcycle	neutral
374.193	2	1	voice	nailpolish	aversive
649.193	2	1	voice	necktie	neutral
471.204	2	1	voice	orifan	neutral
427.19	2	1	voice	paintbrush	aversive
193.188	2	1	voice	pen	aversive
403.191	2	1	voice	pipe	aversive
235.202	2	1	voice	printer	aversive
637.21	2	1	voice	rollingpin	neutral
981.189	2	1	voice	rubberduck	aversive
497.202	2	1	voice	scale	aversive
752.22	2	1	voice	shirt	aversive
97.194	2	1	voice	shoe	aversive
710.206	2	1	voice	sofa	aversive
136.208	2	1	voice	stapler	aversive
205.204	2	1	voice	starfish	neutral
680.208	2	1	voice	strawberry	neutral
219.203	2	1	voice	tent	neutral
249.201	2	1	voice	tire	aversive
167.223	2	1	voice	washer	aversive
274.183	2	1	voice	watergun	aversive
511.201	2	1	voice	watermelon	neutral
834.998	2	1	face	abacus	aversive
313.997	2	1	face	babyplayard	aversive
693.99	2	1	face	banana	aversive
722.005	2	1	face	bed	neutral
962.99	2	1	face	bench	neutral
357.994	2	1	face	bike	neutral
14.999	2	1	face	binoculars	neutral
286.999	2	1	face	boppypillow	neutral
994.005	2	1	face	bowl	neutral
936.992	2	1	face	bowlingpin	aversive
563.998	2	1	face	bowtie	aversive
662.992	2	1	face	bucket	aversive
738.004	2	1	face	butterfly	aversive
26.998	2	1	face	button	aversive
412.991	2	1	face	ceilingfan	neutral
864.996	2	1	face	cherry	aversive
384.993	2	1	face	clownfish	neutral
605.995	2	1	face	coconut	neutral
81.995	2	1	face	compass	neutral
453.005	2	1	face	computermouse	aversive
876.995	2	1	face	cookingpan	neutral
819.999	2	1	face	cookpot	neutral
794	2	1	face	crab	aversive
437.989	2	1	face	crown	neutral
848.997	2	1	face	cupsaucer	neutral
577.997	2	1	face	dolphin	neutral
905.993	2	1	face	dragonfly	neutral
763.002	2	1	face	durian	neutral
592.996	2	1	face	fan	aversive
536	2	1	face	flashlight	neutral
342.995	2	1	face	fork	aversive
106.993	2	1	face	gecko	neutral
39.997	2	1	face	glasses	aversive
178.005	2	1	face	glove	neutral
524.001	2	1	face	grape	aversive
149.991	2	1	face	guitar	neutral
889.994	2	1	face	hairbrush	aversive
483.003	2	1	face	hairdryer	aversive
69.996	2	1	face	handmirror	aversive
300.998	2	1	face	hat	aversive
920.993	2	1	face	headband	neutral
0	2	1	face	hourglass	neutral
329.996	2	1	face	icecreamcones	neutral
549.999	2	1	face	kettle	aversive
55.996	2	1	face	kiwifruit	neutral
779.001	2	1	face	lamp	neutral
118.992	2	1	face	lemon	neutral
260	2	1	face	lightbulb	neutral
619.995	2	1	face	lock	aversive
808	2	1	face	loster	aversive
949.991	2	1	face	motorcycle	neutral
371.993	2	1	face	nailpolish	aversive
646.993	2	1	face	necktie	neutral
469.004	2	1	face	orifan	neutral
424.99	2	1	face	paintbrush	aversive
191.005	2	1	face	pen	aversive
400.992	2	1	face	pipe	aversive
233.002	2	1	face	printer	aversive
634.994	2	1	face	rollingpin	neutral
978.989	2	1	face	rubberduck	aversive
495.002	2	1	face	scale	aversive
750.003	2	1	face	shirt	aversive
94.994	2	1	face	shoe	aversive
708.006	2	1	face	sofa	aversive
133.992	2	1	face	stapler	aversive
203.004	2	1	face	starfish	neutral
677.991	2	1	face	strawberry	neutral
217.003	2	1	face	tent	neutral
247.001	2	1	face	tire	aversive
164.99	2	1	face	washer	aversive
272	2	1	face	watergun	aversive
509.002	2	1	face	watermelon	neutral
