onset	duration	weight	object	emotion
429.866	2	1	abacus	aversive
709.873	2	1	babyplayard	aversive
352.889	2	1	banana	neutral
188.987	2	1	bed	aversive
689.878	2	1	bench	neutral
586.888	2	1	bike	neutral
398.863	2	1	binoculars	neutral
259.962	2	1	boppypillow	neutral
374.889	2	1	bowl	aversive
196.878	2	1	bowlingpin	neutral
229.871	2	1	bowtie	aversive
157.884	2	1	bucket	aversive
217.884	2	1	butterfly	neutral
334.867	2	1	button	aversive
700.97	2	1	ceilingfan	neutral
420.88	2	1	cherry	aversive
8.903	2	1	clownfish	neutral
439.88	2	1	coconut	aversive
660.997	2	1	compass	aversive
17.889	2	1	computermouse	neutral
86.859	2	1	cookingpan	aversive
77.873	2	1	cookpot	neutral
611.309	2	1	crab	aversive
556.863	2	1	crown	neutral
26.891	2	1	cupsaucer	aversive
209.296	2	1	dolphin	aversive
575.896	2	1	dragonfly	neutral
544.893	2	1	durian	aversive
460.024	2	1	fan	neutral
448.883	2	1	flashlight	neutral
298.874	2	1	fork	neutral
327.29	2	1	gecko	neutral
492.884	2	1	glasses	neutral
97.884	2	1	glove	aversive
146.875	2	1	grape	aversive
408.877	2	1	guitar	aversive
138.967	2	1	hairbrush	aversive
58.873	2	1	hairdryer	neutral
639.875	2	1	handmirror	aversive
390.888	2	1	hat	aversive
37.867	2	1	headband	aversive
598.891	2	1	hourglass	aversive
126.864	2	1	icecreamcones	neutral
306.964	2	1	kettle	aversive
650.867	2	1	kiwifruit	neutral
668.872	2	1	lamp	aversive
344.864	2	1	lemon	neutral
382.881	2	1	lightbulb	neutral
251.888	2	1	lock	neutral
290.899	2	1	loster	neutral
515.879	2	1	motorcycle	neutral
269.877	2	1	nailpolish	aversive
166.886	2	1	necktie	aversive
116.867	2	1	orifan	aversive
49.87	2	1	paintbrush	neutral
66.881	2	1	pen	neutral
239.885	2	1	pipe	neutral
534.05	2	1	printer	aversive
504.887	2	1	rollingpin	neutral
469.888	2	1	rubberduck	aversive
0	2	1	scale	aversive
620.892	2	1	shirt	neutral
315.884	2	1	shoe	aversive
362.886	2	1	sofa	aversive
566.894	2	1	stapler	neutral
178.89	2	1	starfish	neutral
279.857	2	1	strawberry	aversive
681.274	2	1	tent	neutral
523.97	2	1	tire	aversive
481.295	2	1	washer	neutral
106.87	2	1	watergun	neutral
632.365	2	1	watermelon	aversive
