onset	duration	weight	type	object	emotion
125.226	2	1	voice	abacus	aversive
825.199	2	1	voice	babyplayard	aversive
318.214	2	1	voice	banana	neutral
385.21	2	1	voice	bed	aversive
164.207	2	1	voice	bench	neutral
957.191	2	1	voice	bike	neutral
930.226	2	1	voice	binoculars	neutral
542.133	2	1	voice	boppypillow	neutral
669.209	2	1	voice	bowl	aversive
442.223	2	1	voice	bowlingpin	neutral
904.211	2	1	voice	bowtie	aversive
599.213	2	1	voice	bucket	aversive
685.208	2	1	voice	butterfly	neutral
455.222	2	1	voice	button	aversive
570.148	2	1	voice	ceilingfan	neutral
248.185	2	1	voice	cherry	aversive
373.194	2	1	voice	clownfish	neutral
739.221	2	1	voice	coconut	aversive
343.179	2	1	voice	compass	aversive
289.216	2	1	voice	computermouse	neutral
189.205	2	1	voice	cookingpan	aversive
813.266	2	1	voice	cookpot	neutral
63.23	2	1	voice	crab	aversive
48.214	2	1	voice	crown	neutral
712.256	2	1	voice	cupsaucer	aversive
786.201	2	1	voice	dolphin	aversive
426.241	2	1	voice	dragonfly	neutral
484.204	2	1	voice	durian	aversive
996.222	2	1	voice	fan	neutral
611.212	2	1	voice	flashlight	neutral
656.193	2	1	voice	fork	neutral
233.203	2	1	voice	gecko	neutral
205.254	2	1	voice	glasses	neutral
700.207	2	1	voice	glove	aversive
643.194	2	1	voice	grape	aversive
556.149	2	1	voice	guitar	aversive
276.217	2	1	voice	hairbrush	aversive
470.121	2	1	voice	hairdryer	neutral
18.283	2	1	voice	handmirror	aversive
530.201	2	1	voice	hat	aversive
304.198	2	1	voice	headband	aversive
34.215	2	1	voice	hourglass	aversive
514.218	2	1	voice	icecreamcones	neutral
331.213	2	1	voice	kettle	aversive
79.212	2	1	voice	kiwifruit	neutral
984.206	2	1	voice	lamp	aversive
398.209	2	1	voice	lemon	neutral
755.153	2	1	voice	lightbulb	neutral
889.212	2	1	voice	lock	neutral
727.205	2	1	voice	loster	neutral
801.234	2	1	voice	motorcycle	neutral
219.203	2	1	voice	nailpolish	aversive
838.215	2	1	voice	necktie	aversive
877.129	2	1	voice	orifan	aversive
139.192	2	1	voice	paintbrush	neutral
627.211	2	1	voice	pen	neutral
359.195	2	1	voice	pipe	neutral
177.206	2	1	voice	printer	aversive
110.21	2	1	voice	rollingpin	neutral
499.186	2	1	voice	rubberduck	aversive
94.195	2	1	voice	scale	aversive
916.193	2	1	voice	shirt	neutral
152.224	2	1	voice	shoe	aversive
413.208	2	1	voice	sofa	aversive
262.217	2	1	voice	stapler	neutral
770.169	2	1	voice	starfish	neutral
583.214	2	1	voice	strawberry	aversive
2.919	2	1	voice	tent	neutral
865.213	2	1	voice	tire	aversive
852.231	2	1	voice	washer	neutral
970.207	2	1	voice	watergun	neutral
944.208	2	1	voice	watermelon	aversive
123.009	2	1	face	abacus	aversive
822.999	2	1	face	babyplayard	aversive
315.997	2	1	face	banana	neutral
383.01	2	1	face	bed	aversive
162.007	2	1	face	bench	neutral
955.008	2	1	face	bike	neutral
928.009	2	1	face	binoculars	neutral
540	2	1	face	boppypillow	neutral
667.009	2	1	face	bowl	aversive
440.006	2	1	face	bowlingpin	neutral
902.011	2	1	face	bowtie	aversive
596.997	2	1	face	bucket	aversive
683.008	2	1	face	butterfly	neutral
453.005	2	1	face	button	aversive
567.998	2	1	face	ceilingfan	neutral
246.002	2	1	face	cherry	aversive
371.011	2	1	face	clownfish	neutral
737.005	2	1	face	coconut	aversive
340.996	2	1	face	compass	aversive
286.999	2	1	face	computermouse	neutral
187.005	2	1	face	cookingpan	aversive
811	2	1	face	cookpot	neutral
60.997	2	1	face	crab	aversive
45.998	2	1	face	crown	neutral
710.006	2	1	face	cupsaucer	aversive
784.002	2	1	face	dolphin	aversive
424.007	2	1	face	dragonfly	neutral
482.004	2	1	face	durian	aversive
994.005	2	1	face	fan	neutral
608.996	2	1	face	flashlight	neutral
654.01	2	1	face	fork	neutral
231.003	2	1	face	gecko	neutral
203.004	2	1	face	glasses	neutral
698.007	2	1	face	glove	aversive
641.011	2	1	face	grape	aversive
553.999	2	1	face	guitar	aversive
274	2	1	face	hairbrush	aversive
468.005	2	1	face	hairdryer	neutral
15.999	2	1	face	handmirror	aversive
528.001	2	1	face	hat	aversive
301.998	2	1	face	headband	aversive
31.998	2	1	face	hourglass	aversive
512.002	2	1	face	icecreamcones	neutral
328.997	2	1	face	kettle	aversive
77.012	2	1	face	kiwifruit	neutral
982.006	2	1	face	lamp	aversive
396.009	2	1	face	lemon	neutral
753.004	2	1	face	lightbulb	neutral
887.012	2	1	face	lock	neutral
725.005	2	1	face	loster	neutral
799.001	2	1	face	motorcycle	neutral
217.004	2	1	face	nailpolish	aversive
835.998	2	1	face	necktie	aversive
874.996	2	1	face	orifan	aversive
137.009	2	1	face	paintbrush	neutral
625.011	2	1	face	pen	neutral
357.012	2	1	face	pipe	neutral
175.006	2	1	face	printer	aversive
108.01	2	1	face	rollingpin	neutral
497.003	2	1	face	rubberduck	aversive
92.011	2	1	face	scale	aversive
913.993	2	1	face	shirt	neutral
150.008	2	1	face	shoe	aversive
411.008	2	1	face	sofa	aversive
260.001	2	1	face	stapler	neutral
768.003	2	1	face	starfish	neutral
580.998	2	1	face	strawberry	aversive
0	2	1	face	tent	neutral
862.997	2	1	face	tire	aversive
849.997	2	1	face	washer	neutral
968.007	2	1	face	watergun	neutral
942.008	2	1	face	watermelon	aversive
