onset	duration	weight	object	emotion
498.985	2	1	abacus	aversive
257.99	2	1	babyplayard	neutral
399.991	2	1	banana	aversive
538.991	2	1	bed	aversive
287.998	2	1	bench	aversive
341.018	2	1	bike	neutral
101.001	2	1	binoculars	aversive
707.983	2	1	boppypillow	aversive
129.998	2	1	bowl	neutral
432.005	2	1	bowlingpin	aversive
550.016	2	1	bowtie	aversive
119.022	2	1	bucket	neutral
109.44	2	1	butterfly	neutral
177.995	2	1	button	aversive
50.998	2	1	ceilingfan	neutral
138.984	2	1	cherry	neutral
659.986	2	1	clownfish	aversive
698.002	2	1	coconut	neutral
31.003	2	1	compass	neutral
72.999	2	1	computermouse	neutral
170.004	2	1	cookingpan	aversive
463.008	2	1	cookpot	neutral
80.99	2	1	crab	aversive
61.012	2	1	crown	neutral
667.994	2	1	cupsaucer	aversive
576.99	2	1	dolphin	aversive
8.986	2	1	dragonfly	neutral
237.995	2	1	durian	aversive
588.994	2	1	fan	neutral
519.991	2	1	flashlight	neutral
599.008	2	1	fork	neutral
309.999	2	1	gecko	aversive
490.994	2	1	glasses	neutral
188.987	2	1	glove	aversive
207.008	2	1	grape	neutral
278.001	2	1	guitar	aversive
330.441	2	1	hairbrush	neutral
474	2	1	hairdryer	aversive
610.994	2	1	handmirror	neutral
158	2	1	hat	aversive
247.992	2	1	headband	aversive
368.987	2	1	hourglass	aversive
38.994	2	1	icecreamcones	neutral
380.991	2	1	kettle	neutral
268.998	2	1	kiwifruit	aversive
508.982	2	1	lamp	neutral
454.984	2	1	lemon	aversive
628.983	2	1	lightbulb	aversive
411.994	2	1	lock	aversive
217.984	2	1	loster	aversive
685.999	2	1	motorcycle	neutral
423.997	2	1	nailpolish	aversive
677.013	2	1	necktie	neutral
148.998	2	1	orifan	neutral
198.984	2	1	paintbrush	neutral
0	2	1	pen	neutral
558.007	2	1	pipe	aversive
359.007	2	1	printer	aversive
442.997	2	1	rollingpin	neutral
88.997	2	1	rubberduck	aversive
298.99	2	1	scale	neutral
390.01	2	1	shirt	aversive
319.001	2	1	shoe	neutral
638.997	2	1	sofa	neutral
566.993	2	1	stapler	aversive
647.999	2	1	starfish	aversive
226.986	2	1	strawberry	neutral
350.004	2	1	tent	neutral
619.002	2	1	tire	aversive
531	2	1	washer	neutral
482.986	2	1	watergun	aversive
19	2	1	watermelon	neutral
