onset	duration	weight	object	emotion
394.983	2	1	abacus	aversive
166.986	2	1	babyplayard	neutral
28.981	2	1	banana	neutral
106.986	2	1	bed	aversive
430.994	2	1	bench	aversive
588.994	2	1	bike	aversive
157.005	2	1	binoculars	aversive
696.991	2	1	boppypillow	aversive
708.994	2	1	bowl	aversive
473.984	2	1	bowlingpin	aversive
527.004	2	1	bowtie	aversive
117.994	2	1	bucket	aversive
360.001	2	1	butterfly	aversive
670	2	1	button	neutral
484.992	2	1	ceilingfan	aversive
441.986	2	1	cherry	aversive
350.982	2	1	clownfish	neutral
268.998	2	1	coconut	neutral
183.98	2	1	compass	aversive
619.997	2	1	computermouse	neutral
0	2	1	cookingpan	neutral
319.996	2	1	cookpot	aversive
287.981	2	1	crab	aversive
277.984	2	1	crown	neutral
367.993	2	1	cupsaucer	aversive
97.983	2	1	dolphin	aversive
259.996	2	1	dragonfly	neutral
607.993	2	1	durian	neutral
545.987	2	1	fan	neutral
47.98	2	1	flashlight	neutral
505.981	2	1	fork	neutral
402.991	2	1	gecko	neutral
237.995	2	1	glasses	neutral
148.998	2	1	glove	aversive
228.992	2	1	grape	aversive
579.013	2	1	guitar	aversive
36.988	2	1	hairbrush	aversive
661.992	2	1	hairdryer	neutral
339.99	2	1	handmirror	aversive
86.991	2	1	hat	neutral
451.999	2	1	headband	neutral
298.99	2	1	hourglass	aversive
644.003	2	1	icecreamcones	neutral
677.991	2	1	kettle	neutral
19.995	2	1	kiwifruit	aversive
204.986	2	1	lamp	neutral
216.989	2	1	lemon	aversive
310.993	2	1	lightbulb	neutral
418.99	2	1	lock	neutral
496.001	2	1	loster	neutral
66.98	2	1	motorcycle	aversive
328.003	2	1	nailpolish	aversive
384.986	2	1	necktie	neutral
566.993	2	1	orifan	aversive
249.982	2	1	paintbrush	aversive
410.999	2	1	pen	aversive
515.017	2	1	pipe	neutral
687.988	2	1	printer	neutral
651.995	2	1	rollingpin	neutral
631.983	2	1	rubberduck	aversive
127.992	2	1	scale	neutral
58.989	2	1	shirt	neutral
597.996	2	1	shoe	neutral
194.988	2	1	sofa	neutral
9.997	2	1	stapler	neutral
537.996	2	1	starfish	aversive
136.994	2	1	strawberry	aversive
462.991	2	1	tent	neutral
76.977	2	1	tire	neutral
174.994	2	1	washer	aversive
375.984	2	1	watergun	neutral
554.99	2	1	watermelon	aversive
