onset	duration	weight	object	emotion
444.008	2	1	abacus	neutral
331.999	2	1	babyplayard	aversive
193.993	2	1	banana	neutral
301.99	2	1	bed	neutral
575.995	2	1	bench	aversive
293.999	2	1	bike	aversive
518.996	2	1	binoculars	neutral
538.99	2	1	boppypillow	neutral
69.997	2	1	bowl	aversive
496	2	1	bowlingpin	neutral
312.999	2	1	bowtie	neutral
183.996	2	1	bucket	neutral
59.005	2	1	butterfly	aversive
101	2	1	button	aversive
597.001	2	1	ceilingfan	aversive
261.006	2	1	cherry	neutral
507.987	2	1	clownfish	neutral
708.993	2	1	coconut	aversive
164.996	2	1	compass	neutral
27.024	2	1	computermouse	neutral
148.002	2	1	cookingpan	neutral
625.003	2	1	cookpot	neutral
119.005	2	1	crab	aversive
0	2	1	crown	aversive
243.001	2	1	cupsaucer	neutral
353.999	2	1	dolphin	neutral
586.009	2	1	dragonfly	neutral
341.996	2	1	durian	neutral
273.01	2	1	fan	aversive
477.995	2	1	flashlight	neutral
687.988	2	1	fork	aversive
204.007	2	1	gecko	aversive
252.999	2	1	glasses	aversive
216.01	2	1	glove	neutral
109.986	2	1	grape	neutral
322.996	2	1	guitar	neutral
698.996	2	1	hairbrush	aversive
546.998	2	1	hairdryer	aversive
47.002	2	1	handmirror	aversive
155.994	2	1	hat	aversive
382.001	2	1	headband	neutral
371.009	2	1	hourglass	aversive
129.003	2	1	icecreamcones	neutral
646.987	2	1	kettle	neutral
657.001	2	1	kiwifruit	neutral
80.989	2	1	lamp	aversive
232.026	2	1	lemon	neutral
391.999	2	1	lightbulb	neutral
403.007	2	1	lock	aversive
466.008	2	1	loster	neutral
565.02	2	1	motorcycle	neutral
606.998	2	1	nailpolish	aversive
173.004	2	1	necktie	aversive
455.995	2	1	orifan	aversive
11.008	2	1	paintbrush	neutral
423.002	2	1	pen	aversive
678.007	2	1	pipe	aversive
435.005	2	1	printer	aversive
224.002	2	1	rollingpin	neutral
665.987	2	1	rubberduck	aversive
281.996	2	1	scale	aversive
137.989	2	1	shirt	aversive
616.001	2	1	shoe	aversive
486.003	2	1	sofa	neutral
410.999	2	1	stapler	aversive
361.99	2	1	starfish	aversive
35.993	2	1	strawberry	aversive
92.993	2	1	tent	aversive
636.99	2	1	tire	neutral
18.999	2	1	washer	aversive
556	2	1	watergun	neutral
530.999	2	1	watermelon	neutral
