onset	duration	weight	type	object	emotion
44.231	2	1	voice	abacus	neutral
734.204	2	1	voice	babyplayard	neutral
271.2	2	1	voice	banana	aversive
636.127	2	1	voice	bed	aversive
693.19	2	1	voice	bench	neutral
929.209	2	1	voice	bike	aversive
831.198	2	1	voice	binoculars	aversive
773.202	2	1	voice	boppypillow	neutral
429.19	2	1	voice	bowl	neutral
746.204	2	1	voice	bowlingpin	neutral
299.232	2	1	voice	bowtie	aversive
722.205	2	1	voice	bucket	aversive
709.206	2	1	voice	butterfly	neutral
18.283	2	1	voice	button	aversive
70.196	2	1	voice	ceilingfan	aversive
454.139	2	1	voice	cherry	neutral
759.203	2	1	voice	clownfish	aversive
541.2	2	1	voice	coconut	neutral
400.209	2	1	voice	compass	aversive
115.21	2	1	voice	computermouse	aversive
256.201	2	1	voice	cookingpan	aversive
788.201	2	1	voice	cookpot	aversive
31.215	2	1	voice	crab	aversive
877.195	2	1	voice	crown	neutral
199.188	2	1	voice	cupsaucer	neutral
862.23	2	1	voice	dolphin	neutral
609.146	2	1	voice	dragonfly	aversive
998.154	2	1	voice	durian	neutral
648.176	2	1	voice	fan	aversive
131.226	2	1	voice	flashlight	neutral
801.2	2	1	voice	fork	neutral
984.205	2	1	voice	gecko	aversive
970.19	2	1	voice	glasses	neutral
956.107	2	1	voice	glove	aversive
553.199	2	1	voice	grape	aversive
186.205	2	1	voice	guitar	aversive
355.195	2	1	voice	hairbrush	aversive
480.204	2	1	voice	hairdryer	neutral
904.194	2	1	voice	handmirror	neutral
916.21	2	1	voice	hat	neutral
327.213	2	1	voice	headband	neutral
99.194	2	1	voice	hourglass	neutral
385.21	2	1	voice	icecreamcones	aversive
846.197	2	1	voice	kettle	aversive
582.231	2	1	voice	kiwifruit	neutral
145.208	2	1	voice	lamp	aversive
525.184	2	1	voice	lemon	aversive
569.215	2	1	voice	lightbulb	aversive
83.212	2	1	voice	lock	aversive
511.202	2	1	voice	loster	neutral
495.169	2	1	voice	motorcycle	aversive
2.567	2	1	voice	nailpolish	neutral
228.186	2	1	voice	necktie	aversive
441.223	2	1	voice	orifan	aversive
815.199	2	1	voice	paintbrush	neutral
159.24	2	1	voice	pen	aversive
941.191	2	1	voice	pipe	neutral
369.194	2	1	voice	printer	neutral
662.209	2	1	voice	rollingpin	neutral
214.204	2	1	voice	rubberduck	aversive
678.191	2	1	voice	scale	aversive
622.195	2	1	voice	shirt	neutral
58.197	2	1	voice	shoe	neutral
468.204	2	1	voice	sofa	aversive
241.202	2	1	voice	stapler	neutral
172.19	2	1	voice	starfish	neutral
343.212	2	1	voice	strawberry	aversive
414.208	2	1	voice	tent	neutral
892.194	2	1	voice	tire	aversive
287.199	2	1	voice	washer	neutral
597.213	2	1	voice	watergun	neutral
314.214	2	1	voice	watermelon	neutral
41.998	2	1	face	abacus	neutral
732.005	2	1	face	babyplayard	neutral
269	2	1	face	banana	aversive
633.994	2	1	face	bed	aversive
691.007	2	1	face	bench	neutral
926.992	2	1	face	bike	aversive
828.998	2	1	face	binoculars	aversive
771.002	2	1	face	boppypillow	neutral
427.007	2	1	face	bowl	neutral
744.004	2	1	face	bowlingpin	neutral
296.998	2	1	face	bowtie	aversive
720.005	2	1	face	bucket	aversive
707.006	2	1	face	butterfly	neutral
15.999	2	1	face	button	aversive
67.996	2	1	face	ceilingfan	aversive
452.005	2	1	face	cherry	neutral
757.003	2	1	face	clownfish	aversive
539	2	1	face	coconut	neutral
397.992	2	1	face	compass	aversive
112.993	2	1	face	computermouse	aversive
254.001	2	1	face	cookingpan	aversive
786.001	2	1	face	cookpot	aversive
28.999	2	1	face	crab	aversive
874.996	2	1	face	crown	neutral
197.005	2	1	face	cupsaucer	neutral
859.997	2	1	face	dolphin	neutral
606.996	2	1	face	dragonfly	aversive
996.005	2	1	face	durian	neutral
645.993	2	1	face	fan	aversive
128.992	2	1	face	flashlight	neutral
799	2	1	face	fork	neutral
982.006	2	1	face	gecko	aversive
968.006	2	1	face	glasses	neutral
953.991	2	1	face	glove	aversive
550.999	2	1	face	grape	aversive
184.006	2	1	face	guitar	aversive
352.995	2	1	face	hairbrush	aversive
478.004	2	1	face	hairdryer	neutral
901.994	2	1	face	handmirror	neutral
913.993	2	1	face	hat	neutral
324.997	2	1	face	headband	neutral
96.994	2	1	face	hourglass	neutral
382.993	2	1	face	icecreamcones	aversive
843.998	2	1	face	kettle	aversive
579.997	2	1	face	kiwifruit	neutral
142.991	2	1	face	lamp	aversive
523.001	2	1	face	lemon	aversive
566.998	2	1	face	lightbulb	aversive
80.995	2	1	face	lock	aversive
509.002	2	1	face	loster	neutral
493.003	2	1	face	motorcycle	aversive
0	2	1	face	nailpolish	neutral
226.003	2	1	face	necktie	aversive
439.006	2	1	face	orifan	aversive
812.999	2	1	face	paintbrush	neutral
156.991	2	1	face	pen	aversive
938.992	2	1	face	pipe	neutral
366.994	2	1	face	printer	neutral
659.992	2	1	face	rollingpin	neutral
212.004	2	1	face	rubberduck	aversive
675.991	2	1	face	scale	aversive
619.995	2	1	face	shirt	neutral
55.997	2	1	face	shoe	neutral
466.005	2	1	face	sofa	aversive
239.002	2	1	face	stapler	neutral
170.006	2	1	face	starfish	neutral
340.996	2	1	face	strawberry	aversive
412.008	2	1	face	tent	neutral
889.995	2	1	face	tire	aversive
284.999	2	1	face	washer	neutral
594.996	2	1	face	watergun	neutral
311.998	2	1	face	watermelon	neutral
