onset	duration	weight	object	emotion
171.993	2	1	abacus	neutral
269.993	2	1	babyplayard	neutral
429.004	2	1	banana	aversive
703.009	2	1	bed	aversive
257.989	2	1	bench	neutral
399.991	2	1	bike	aversive
0	2	1	binoculars	aversive
388.004	2	1	boppypillow	neutral
40.006	2	1	bowl	neutral
159.99	2	1	bowlingpin	neutral
587.999	2	1	bowtie	aversive
60	2	1	bucket	aversive
499.996	2	1	butterfly	neutral
571.005	2	1	button	aversive
69.003	2	1	ceilingfan	aversive
691.006	2	1	cherry	neutral
48.992	2	1	clownfish	aversive
16.994	2	1	coconut	neutral
641.997	2	1	compass	aversive
278.001	2	1	computermouse	aversive
579.991	2	1	cookingpan	aversive
247.992	2	1	cookpot	aversive
181.99	2	1	crab	aversive
127.992	2	1	crown	neutral
477.996	2	1	cupsaucer	neutral
467.004	2	1	dolphin	neutral
672.006	2	1	dragonfly	aversive
609.005	2	1	durian	neutral
214.005	2	1	fan	aversive
120.001	2	1	flashlight	neutral
309.004	2	1	fork	neutral
331.004	2	1	gecko	aversive
616.996	2	1	glasses	neutral
448.999	2	1	glove	aversive
439.996	2	1	grape	aversive
559.002	2	1	guitar	aversive
531.994	2	1	hairbrush	aversive
456.99	2	1	hairdryer	neutral
509.994	2	1	handmirror	neutral
663.998	2	1	hat	neutral
418.99	2	1	headband	neutral
360.996	2	1	hourglass	neutral
410.999	2	1	icecreamcones	aversive
682.003	2	1	kettle	aversive
98	2	1	kiwifruit	neutral
237	2	1	lamp	aversive
350.004	2	1	lemon	aversive
78.005	2	1	lightbulb	aversive
711	2	1	lock	aversive
597.001	2	1	loster	neutral
634.006	2	1	motorcycle	aversive
653.006	2	1	nailpolish	neutral
369.999	2	1	necktie	aversive
138.006	2	1	orifan	aversive
107.997	2	1	paintbrush	neutral
224.997	2	1	pen	aversive
28.003	2	1	pipe	neutral
299.007	2	1	printer	neutral
320.991	2	1	rollingpin	neutral
290.004	2	1	rubberduck	aversive
9.003	2	1	scale	aversive
202.996	2	1	shirt	neutral
550.994	2	1	shoe	neutral
341.996	2	1	sofa	aversive
625.004	2	1	stapler	neutral
88.998	2	1	starfish	neutral
148.003	2	1	strawberry	aversive
487.993	2	1	tent	neutral
540.997	2	1	tire	aversive
521.997	2	1	washer	neutral
379.996	2	1	watergun	neutral
192.004	2	1	watermelon	neutral
