onset	duration	weight	type	object	emotion
760.219	2	1	voice	abacus	neutral
2.769	2	1	voice	babyplayard	aversive
239.202	2	1	voice	banana	aversive
55.163	2	1	voice	bed	aversive
70.196	2	1	voice	bench	neutral
899.194	2	1	voice	bike	neutral
804.2	2	1	voice	binoculars	neutral
672.125	2	1	voice	boppypillow	aversive
526.217	2	1	voice	bowl	aversive
858.213	2	1	voice	bowlingpin	aversive
341.195	2	1	voice	bowtie	neutral
831.198	2	1	voice	bucket	neutral
41.197	2	1	voice	butterfly	neutral
210.204	2	1	voice	button	neutral
816.199	2	1	voice	ceilingfan	aversive
86.211	2	1	voice	cherry	aversive
452.205	2	1	voice	clownfish	aversive
713.189	2	1	voice	coconut	aversive
496.202	2	1	voice	compass	neutral
303.214	2	1	voice	computermouse	neutral
582.214	2	1	voice	cookingpan	neutral
98.244	2	1	voice	cookpot	neutral
253.201	2	1	voice	crab	aversive
729.304	2	1	voice	crown	neutral
644.21	2	1	voice	cupsaucer	neutral
872.229	2	1	voice	dolphin	neutral
436.256	2	1	voice	dragonfly	neutral
598.213	2	1	voice	durian	neutral
194.205	2	1	voice	fan	aversive
394.209	2	1	voice	flashlight	neutral
788.201	2	1	voice	fork	aversive
368.21	2	1	voice	gecko	neutral
327.196	2	1	voice	glasses	neutral
628.194	2	1	voice	glove	aversive
541.233	2	1	voice	grape	neutral
224.203	2	1	voice	guitar	neutral
180.222	2	1	voice	hairbrush	aversive
698.19	2	1	voice	hairdryer	neutral
112.243	2	1	voice	handmirror	aversive
315.197	2	1	voice	hat	aversive
614.212	2	1	voice	headband	aversive
15.282	2	1	voice	hourglass	neutral
354.211	2	1	voice	icecreamcones	aversive
278.199	2	1	voice	kettle	aversive
956.157	2	1	voice	kiwifruit	neutral
997.204	2	1	voice	lamp	neutral
266.2	2	1	voice	lemon	neutral
511.218	2	1	voice	lightbulb	aversive
926.209	2	1	voice	lock	aversive
684.157	2	1	voice	loster	aversive
28.232	2	1	voice	motorcycle	aversive
464.204	2	1	voice	nailpolish	aversive
141.241	2	1	voice	necktie	neutral
774.218	2	1	voice	orifan	aversive
381.209	2	1	voice	paintbrush	aversive
570.214	2	1	voice	pen	aversive
480.203	2	1	voice	pipe	neutral
155.64	2	1	voice	printer	aversive
656.209	2	1	voice	rollingpin	neutral
984.205	2	1	voice	rubberduck	neutral
971.206	2	1	voice	scale	aversive
290.232	2	1	voice	shirt	aversive
168.223	2	1	voice	shoe	neutral
554.199	2	1	voice	sofa	neutral
941.208	2	1	voice	stapler	neutral
745.203	2	1	voice	starfish	aversive
127.242	2	1	voice	strawberry	neutral
844.214	2	1	voice	tent	aversive
422.207	2	1	voice	tire	aversive
914.209	2	1	voice	washer	neutral
410.208	2	1	voice	watergun	aversive
884.211	2	1	voice	watermelon	aversive
758.003	2	1	face	abacus	neutral
0	2	1	face	babyplayard	aversive
237.002	2	1	face	banana	aversive
52.997	2	1	face	bed	aversive
67.996	2	1	face	bench	neutral
896.994	2	1	face	bike	neutral
802	2	1	face	binoculars	neutral
670.008	2	1	face	boppypillow	aversive
524.001	2	1	face	bowl	aversive
855.996	2	1	face	bowlingpin	aversive
338.995	2	1	face	bowtie	neutral
828.998	2	1	face	bucket	neutral
38.998	2	1	face	butterfly	neutral
208.004	2	1	face	button	neutral
813.999	2	1	face	ceilingfan	aversive
84.011	2	1	face	cherry	aversive
450.005	2	1	face	clownfish	aversive
711.005	2	1	face	coconut	aversive
494.002	2	1	face	compass	neutral
300.998	2	1	face	computermouse	neutral
579.997	2	1	face	cookingpan	neutral
96.011	2	1	face	cookpot	neutral
251.001	2	1	face	crab	aversive
727.004	2	1	face	crown	neutral
642.01	2	1	face	cupsaucer	neutral
869.995	2	1	face	dolphin	neutral
434.006	2	1	face	dragonfly	neutral
595.996	2	1	face	durian	neutral
192.005	2	1	face	fan	aversive
392.009	2	1	face	flashlight	neutral
786.001	2	1	face	fork	aversive
366.01	2	1	face	gecko	neutral
324.996	2	1	face	glasses	neutral
626.011	2	1	face	glove	aversive
539	2	1	face	grape	neutral
222.003	2	1	face	guitar	neutral
178.006	2	1	face	hairbrush	aversive
695.99	2	1	face	hairdryer	neutral
110.01	2	1	face	handmirror	aversive
312.997	2	1	face	hat	aversive
612.012	2	1	face	headband	aversive
12.999	2	1	face	hourglass	neutral
352.011	2	1	face	icecreamcones	aversive
275.999	2	1	face	kettle	aversive
954.007	2	1	face	kiwifruit	neutral
995.004	2	1	face	lamp	neutral
264	2	1	face	lemon	neutral
509.001	2	1	face	lightbulb	aversive
924.009	2	1	face	lock	aversive
682.007	2	1	face	loster	aversive
25.998	2	1	face	motorcycle	aversive
462.004	2	1	face	nailpolish	aversive
139.008	2	1	face	necktie	neutral
772.002	2	1	face	orifan	aversive
379.01	2	1	face	paintbrush	aversive
567.998	2	1	face	pen	aversive
478.003	2	1	face	pipe	neutral
153.007	2	1	face	printer	aversive
654.009	2	1	face	rollingpin	neutral
982.005	2	1	face	rubberduck	neutral
969.006	2	1	face	scale	aversive
287.999	2	1	face	shirt	aversive
166.006	2	1	face	shoe	neutral
551.999	2	1	face	sofa	neutral
939.008	2	1	face	stapler	neutral
743.003	2	1	face	starfish	aversive
125.009	2	1	face	strawberry	neutral
841.997	2	1	face	tent	aversive
420.007	2	1	face	tire	aversive
912.01	2	1	face	washer	neutral
408.008	2	1	face	watergun	aversive
882.011	2	1	face	watermelon	aversive
