onset	duration	weight	type	object	emotion
266.2	2	1	voice	abacus	neutral
71.212	2	1	voice	babyplayard	aversive
656.192	2	1	voice	banana	neutral
434.223	2	1	voice	bed	aversive
521.201	2	1	voice	bench	aversive
553.182	2	1	voice	bike	aversive
45.231	2	1	voice	binoculars	aversive
805.199	2	1	voice	boppypillow	aversive
475.204	2	1	voice	bowl	aversive
155.224	2	1	voice	bowlingpin	aversive
490.186	2	1	voice	bowtie	neutral
968.189	2	1	voice	bucket	neutral
100.177	2	1	voice	butterfly	aversive
31.215	2	1	voice	button	neutral
611.195	2	1	voice	ceilingfan	aversive
873.195	2	1	voice	cherry	neutral
954.19	2	1	voice	clownfish	aversive
322.196	2	1	voice	coconut	aversive
420.19	2	1	voice	compass	neutral
901.193	2	1	voice	computermouse	neutral
59.13	2	1	voice	cookingpan	neutral
446.139	2	1	voice	cookpot	aversive
595.196	2	1	voice	crab	aversive
568.198	2	1	voice	crown	aversive
199.187	2	1	voice	cupsaucer	neutral
670.208	2	1	voice	dolphin	neutral
751.203	2	1	voice	dragonfly	neutral
860.213	2	1	voice	durian	aversive
294.215	2	1	voice	fan	aversive
15.266	2	1	voice	flashlight	aversive
537.2	2	1	voice	fork	neutral
981.205	2	1	voice	gecko	aversive
710.205	2	1	voice	glasses	neutral
142.191	2	1	voice	glove	neutral
368.194	2	1	voice	grape	aversive
407.191	2	1	voice	guitar	aversive
241.202	2	1	voice	hairbrush	neutral
2.718	2	1	voice	hairdryer	neutral
793.2	2	1	voice	handmirror	neutral
847.197	2	1	voice	hat	neutral
913.193	2	1	voice	headband	aversive
580.214	2	1	voice	hourglass	neutral
833.181	2	1	voice	icecreamcones	neutral
726.221	2	1	voice	kettle	aversive
817.182	2	1	voice	kiwifruit	aversive
940.191	2	1	voice	lamp	neutral
641.193	2	1	voice	lemon	aversive
696.14	2	1	voice	lightbulb	neutral
353.178	2	1	voice	lock	neutral
462.204	2	1	voice	loster	neutral
278.183	2	1	voice	motorcycle	neutral
996.221	2	1	voice	nailpolish	aversive
214.203	2	1	voice	necktie	aversive
682.191	2	1	voice	orifan	aversive
506.268	2	1	voice	paintbrush	aversive
395.192	2	1	voice	pen	neutral
767.202	2	1	voice	pipe	aversive
307.197	2	1	voice	printer	neutral
888.078	2	1	voice	rollingpin	aversive
114.193	2	1	voice	rubberduck	neutral
927.209	2	1	voice	scale	neutral
779.184	2	1	voice	shirt	neutral
382.193	2	1	voice	shoe	aversive
84.178	2	1	voice	sofa	neutral
337.196	2	1	voice	stapler	aversive
254.201	2	1	voice	starfish	aversive
169.189	2	1	voice	strawberry	neutral
126.209	2	1	voice	tent	aversive
226.202	2	1	voice	tire	neutral
625.194	2	1	voice	washer	neutral
739.204	2	1	voice	watergun	neutral
184.205	2	1	voice	watermelon	aversive
264	2	1	face	abacus	neutral
68.996	2	1	face	babyplayard	aversive
653.992	2	1	face	banana	neutral
431.99	2	1	face	bed	aversive
519.001	2	1	face	bench	aversive
550.999	2	1	face	bike	aversive
42.997	2	1	face	binoculars	aversive
803	2	1	face	boppypillow	aversive
472.987	2	1	face	bowl	aversive
152.99	2	1	face	bowlingpin	aversive
488.003	2	1	face	bowtie	neutral
965.989	2	1	face	bucket	neutral
97.994	2	1	face	butterfly	aversive
28.998	2	1	face	button	neutral
608.995	2	1	face	ceilingfan	aversive
870.995	2	1	face	cherry	neutral
951.99	2	1	face	clownfish	aversive
319.997	2	1	face	coconut	aversive
417.99	2	1	face	compass	neutral
898.994	2	1	face	computermouse	neutral
56.996	2	1	face	cookingpan	neutral
443.989	2	1	face	cookpot	aversive
592.996	2	1	face	crab	aversive
565.998	2	1	face	crown	aversive
196.988	2	1	face	cupsaucer	neutral
667.991	2	1	face	dolphin	neutral
749.003	2	1	face	dragonfly	neutral
857.996	2	1	face	durian	aversive
291.998	2	1	face	fan	aversive
12.999	2	1	face	flashlight	aversive
535	2	1	face	fork	neutral
978.989	2	1	face	gecko	aversive
707.989	2	1	face	glasses	neutral
139.991	2	1	face	glove	neutral
365.994	2	1	face	grape	aversive
404.991	2	1	face	guitar	aversive
239.002	2	1	face	hairbrush	neutral
0	2	1	face	hairdryer	neutral
791	2	1	face	handmirror	neutral
844.997	2	1	face	hat	neutral
910.993	2	1	face	headband	aversive
577.997	2	1	face	hourglass	neutral
830.998	2	1	face	icecreamcones	neutral
723.988	2	1	face	kettle	aversive
814.999	2	1	face	kiwifruit	aversive
937.991	2	1	face	lamp	neutral
638.993	2	1	face	lemon	aversive
693.99	2	1	face	lightbulb	neutral
350.995	2	1	face	lock	neutral
459.988	2	1	face	loster	neutral
275.999	2	1	face	motorcycle	neutral
993.988	2	1	face	nailpolish	aversive
212.003	2	1	face	necktie	aversive
679.991	2	1	face	orifan	aversive
504.002	2	1	face	paintbrush	aversive
392.992	2	1	face	pen	neutral
765.002	2	1	face	pipe	aversive
304.998	2	1	face	printer	neutral
885.994	2	1	face	rollingpin	aversive
111.993	2	1	face	rubberduck	neutral
924.992	2	1	face	scale	neutral
777.001	2	1	face	shirt	neutral
379.993	2	1	face	shoe	aversive
81.995	2	1	face	sofa	neutral
334.996	2	1	face	stapler	aversive
252.001	2	1	face	starfish	aversive
166.99	2	1	face	strawberry	neutral
123.992	2	1	face	tent	aversive
223.986	2	1	face	tire	neutral
622.994	2	1	face	washer	neutral
736.987	2	1	face	watergun	neutral
181.989	2	1	face	watermelon	aversive
