onset	duration	weight	object	emotion
0	2	1	abacus	neutral
320.012	2	1	babyplayard	aversive
496.001	2	1	banana	aversive
165.013	2	1	bed	neutral
467.004	2	1	bench	aversive
593.006	2	1	bike	neutral
416.006	2	1	binoculars	neutral
308.009	2	1	boppypillow	neutral
455	2	1	bowl	neutral
623.014	2	1	bowlingpin	aversive
50.998	2	1	bowtie	aversive
504.009	2	1	bucket	neutral
287.998	2	1	butterfly	neutral
679.997	2	1	button	neutral
530.005	2	1	ceilingfan	neutral
194.01	2	1	cherry	neutral
365.008	2	1	clownfish	neutral
423.997	2	1	coconut	aversive
573.011	2	1	compass	neutral
404.998	2	1	computermouse	neutral
710.006	2	1	cookingpan	aversive
69.998	2	1	cookpot	neutral
21.006	2	1	crab	neutral
205.002	2	1	crown	aversive
542.008	2	1	cupsaucer	neutral
249.004	2	1	dolphin	aversive
176.005	2	1	dragonfly	aversive
553.017	2	1	durian	aversive
445.998	2	1	fan	aversive
226.008	2	1	flashlight	aversive
215	2	1	fork	neutral
436.001	2	1	gecko	aversive
341.002	2	1	glasses	aversive
9.997	2	1	glove	aversive
602.009	2	1	grape	neutral
267.009	2	1	guitar	aversive
633.012	2	1	hairbrush	neutral
237	2	1	hairdryer	neutral
513.011	2	1	handmirror	neutral
331.004	2	1	hat	aversive
279.012	2	1	headband	neutral
102.012	2	1	hourglass	neutral
259.001	2	1	icecreamcones	aversive
137.011	2	1	kettle	aversive
31.998	2	1	kiwifruit	aversive
375.006	2	1	lamp	neutral
184.013	2	1	lemon	aversive
383.014	2	1	lightbulb	neutral
395	2	1	lock	neutral
145.002	2	1	loster	neutral
81.006	2	1	motorcycle	aversive
565.004	2	1	nailpolish	aversive
689	2	1	necktie	neutral
126.997	2	1	orifan	aversive
662.009	2	1	paintbrush	aversive
486.004	2	1	pen	aversive
584.003	2	1	pipe	aversive
651	2	1	printer	neutral
60	2	1	rollingpin	neutral
300.001	2	1	rubberduck	neutral
670	2	1	scale	neutral
119.006	2	1	shirt	aversive
43.007	2	1	shoe	aversive
701.003	2	1	sofa	aversive
91.998	2	1	stapler	neutral
611.011	2	1	starfish	neutral
521.002	2	1	strawberry	aversive
476.006	2	1	tent	aversive
353.005	2	1	tire	aversive
153.01	2	1	washer	neutral
110.003	2	1	watergun	aversive
641.998	2	1	watermelon	aversive
