onset	duration	weight	object	emotion
664.031	2	1	abacus	aversive
112.009	2	1	babyplayard	neutral
435.005	2	1	banana	aversive
101.033	2	1	bed	neutral
564.041	2	1	bench	aversive
424.013	2	1	bike	neutral
703.008	2	1	binoculars	neutral
630.01	2	1	boppypillow	neutral
371.009	2	1	bowl	neutral
51.014	2	1	bowlingpin	aversive
403.007	2	1	bowtie	aversive
486.003	2	1	bucket	neutral
239.039	2	1	butterfly	neutral
622.002	2	1	button	aversive
331.004	2	1	ceilingfan	aversive
712.027	2	1	cherry	aversive
169.025	2	1	clownfish	aversive
32.014	2	1	coconut	aversive
83.012	2	1	compass	aversive
41.033	2	1	computermouse	neutral
672.005	2	1	cookingpan	aversive
604.047	2	1	cookpot	aversive
295.027	2	1	crab	aversive
585.014	2	1	crown	neutral
147.008	2	1	cupsaucer	neutral
195.021	2	1	dolphin	neutral
528.015	2	1	dragonfly	neutral
305.008	2	1	durian	aversive
391.037	2	1	fan	neutral
218.016	2	1	flashlight	neutral
574.022	2	1	fork	neutral
248.025	2	1	gecko	neutral
159.011	2	1	glasses	neutral
594.033	2	1	glove	neutral
285.013	2	1	grape	neutral
124.029	2	1	guitar	neutral
276.011	2	1	hairbrush	aversive
474.016	2	1	hairdryer	aversive
555.022	2	1	handmirror	aversive
349.009	2	1	hat	aversive
72.02	2	1	headband	neutral
186.035	2	1	hourglass	neutral
177.016	2	1	icecreamcones	aversive
381.007	2	1	kettle	neutral
455.016	2	1	kiwifruit	neutral
506.014	2	1	lamp	aversive
229.008	2	1	lemon	neutral
12.036	2	1	lightbulb	aversive
413.005	2	1	lock	aversive
654.017	2	1	loster	neutral
60.05	2	1	motorcycle	neutral
547.014	2	1	nailpolish	aversive
613.016	2	1	necktie	neutral
0	2	1	orifan	aversive
360.001	2	1	paintbrush	aversive
642.03	2	1	pen	aversive
494.011	2	1	pipe	neutral
135.004	2	1	printer	neutral
323.013	2	1	rollingpin	aversive
683.014	2	1	rubberduck	neutral
695.034	2	1	scale	aversive
258.055	2	1	shirt	neutral
517.023	2	1	shoe	neutral
537.017	2	1	sofa	aversive
466.008	2	1	stapler	aversive
91.003	2	1	starfish	aversive
341.034	2	1	strawberry	aversive
24.023	2	1	tent	aversive
267.041	2	1	tire	aversive
313.015	2	1	washer	neutral
447.025	2	1	watergun	neutral
207.024	2	1	watermelon	aversive
