onset	duration	weight	type	object	emotion
901.194	2	1	voice	abacus	neutral
480.203	2	1	voice	babyplayard	aversive
152.19	2	1	voice	banana	neutral
915.26	2	1	voice	bed	aversive
715.205	2	1	voice	bench	aversive
294.165	2	1	voice	bike	neutral
84.228	2	1	voice	binoculars	neutral
307.197	2	1	voice	boppypillow	neutral
269.2	2	1	voice	bowl	neutral
377.193	2	1	voice	bowlingpin	aversive
26.232	2	1	voice	bowtie	neutral
815.216	2	1	voice	bucket	neutral
493.202	2	1	voice	butterfly	neutral
323.196	2	1	voice	button	aversive
728.171	2	1	voice	ceilingfan	neutral
281.216	2	1	voice	cherry	aversive
14.249	2	1	voice	clownfish	aversive
605.196	2	1	voice	coconut	neutral
2.385	2	1	voice	compass	aversive
886.195	2	1	voice	computermouse	aversive
422.14	2	1	voice	cookingpan	aversive
856.197	2	1	voice	cookpot	neutral
943.191	2	1	voice	crab	neutral
467.204	2	1	voice	crown	neutral
195.188	2	1	voice	cupsaucer	aversive
828.198	2	1	voice	dolphin	neutral
253.184	2	1	voice	dragonfly	neutral
209.22	2	1	voice	durian	neutral
755.203	2	1	voice	fan	neutral
784.201	2	1	voice	flashlight	neutral
969.19	2	1	voice	fork	aversive
524.184	2	1	voice	gecko	neutral
69.229	2	1	voice	glasses	aversive
110.226	2	1	voice	glove	aversive
237.185	2	1	voice	grape	aversive
843.197	2	1	voice	guitar	aversive
771.202	2	1	voice	hairbrush	aversive
392.175	2	1	voice	hairdryer	neutral
552.182	2	1	voice	handmirror	neutral
689.207	2	1	voice	hat	aversive
57.246	2	1	voice	headband	neutral
619.195	2	1	voice	hourglass	aversive
870.212	2	1	voice	icecreamcones	aversive
138.191	2	1	voice	kettle	aversive
225.186	2	1	voice	kiwifruit	aversive
336.196	2	1	voice	lamp	neutral
984.205	2	1	voice	lemon	neutral
451.188	2	1	voice	lightbulb	aversive
97.144	2	1	voice	lock	neutral
799.2	2	1	voice	loster	aversive
701.19	2	1	voice	motorcycle	neutral
42.214	2	1	voice	nailpolish	aversive
649.193	2	1	voice	necktie	aversive
539.2	2	1	voice	orifan	aversive
743.204	2	1	voice	paintbrush	aversive
124.242	2	1	voice	pen	neutral
348.195	2	1	voice	pipe	aversive
509.202	2	1	voice	printer	aversive
581.214	2	1	voice	rollingpin	aversive
165.19	2	1	voice	rubberduck	aversive
635.127	2	1	voice	scale	neutral
677.191	2	1	voice	shirt	neutral
436.223	2	1	voice	shoe	neutral
955.19	2	1	voice	sofa	aversive
663.125	2	1	voice	stapler	neutral
568.198	2	1	voice	starfish	aversive
362.194	2	1	voice	strawberry	neutral
180.172	2	1	voice	tent	neutral
406.208	2	1	voice	tire	neutral
593.196	2	1	voice	washer	neutral
996.204	2	1	voice	watergun	aversive
931.209	2	1	voice	watermelon	aversive
898.994	2	1	face	abacus	neutral
477.987	2	1	face	babyplayard	aversive
149.991	2	1	face	banana	neutral
912.993	2	1	face	bed	aversive
712.989	2	1	face	bench	aversive
291.998	2	1	face	bike	neutral
81.995	2	1	face	binoculars	neutral
304.997	2	1	face	boppypillow	neutral
267	2	1	face	bowl	neutral
374.993	2	1	face	bowlingpin	aversive
23.998	2	1	face	bowtie	neutral
812.999	2	1	face	bucket	neutral
490.986	2	1	face	butterfly	neutral
320.997	2	1	face	button	aversive
725.988	2	1	face	ceilingfan	neutral
278.999	2	1	face	cherry	aversive
11.999	2	1	face	clownfish	aversive
602.996	2	1	face	coconut	neutral
0	2	1	face	compass	aversive
883.995	2	1	face	computermouse	aversive
419.99	2	1	face	cookingpan	aversive
853.997	2	1	face	cookpot	neutral
940.991	2	1	face	crab	neutral
464.988	2	1	face	crown	neutral
192.988	2	1	face	cupsaucer	aversive
825.998	2	1	face	dolphin	neutral
251.001	2	1	face	dragonfly	neutral
206.987	2	1	face	durian	neutral
752.986	2	1	face	fan	neutral
782.001	2	1	face	flashlight	neutral
966.99	2	1	face	fork	aversive
522.001	2	1	face	gecko	neutral
66.996	2	1	face	glasses	aversive
107.993	2	1	face	glove	aversive
235.002	2	1	face	grape	aversive
840.998	2	1	face	guitar	aversive
769.002	2	1	face	hairbrush	aversive
389.992	2	1	face	hairdryer	neutral
549.999	2	1	face	handmirror	neutral
686.99	2	1	face	hat	aversive
54.996	2	1	face	headband	neutral
616.995	2	1	face	hourglass	aversive
867.996	2	1	face	icecreamcones	aversive
135.991	2	1	face	kettle	aversive
222.986	2	1	face	kiwifruit	aversive
333.996	2	1	face	lamp	neutral
981.989	2	1	face	lemon	neutral
448.989	2	1	face	lightbulb	aversive
94.994	2	1	face	lock	neutral
797	2	1	face	loster	aversive
698.99	2	1	face	motorcycle	neutral
39.997	2	1	face	nailpolish	aversive
646.993	2	1	face	necktie	aversive
537	2	1	face	orifan	aversive
740.987	2	1	face	paintbrush	aversive
121.992	2	1	face	pen	neutral
345.995	2	1	face	pipe	aversive
507.002	2	1	face	printer	aversive
578.997	2	1	face	rollingpin	aversive
162.99	2	1	face	rubberduck	aversive
632.994	2	1	face	scale	neutral
674.991	2	1	face	shirt	neutral
433.99	2	1	face	shoe	neutral
952.991	2	1	face	sofa	aversive
660.992	2	1	face	stapler	neutral
565.998	2	1	face	starfish	aversive
359.994	2	1	face	strawberry	neutral
177.989	2	1	face	tent	neutral
403.991	2	1	face	tire	neutral
590.996	2	1	face	washer	neutral
993.988	2	1	face	watergun	aversive
928.992	2	1	face	watermelon	aversive
