onset	duration	weight	object	emotion
206.992	2	1	abacus	aversive
689	2	1	babyplayard	aversive
543.998	2	1	banana	neutral
77.989	2	1	bed	aversive
194.989	2	1	bench	neutral
216.989	2	1	bike	neutral
227.998	2	1	binoculars	neutral
297.001	2	1	boppypillow	neutral
275.995	2	1	bowl	aversive
158	2	1	bowlingpin	neutral
148.003	2	1	bowtie	aversive
265.003	2	1	bucket	aversive
667.994	2	1	butterfly	neutral
619.997	2	1	button	aversive
361.991	2	1	ceilingfan	neutral
411.994	2	1	cherry	aversive
107.997	2	1	clownfish	neutral
57.994	2	1	coconut	aversive
508.004	2	1	compass	aversive
499.997	2	1	computermouse	neutral
709.989	2	1	cookingpan	aversive
603.998	2	1	cookpot	neutral
648.994	2	1	crab	aversive
23.99	2	1	crown	neutral
184.991	2	1	cupsaucer	aversive
581.997	2	1	dolphin	aversive
535.99	2	1	dragonfly	neutral
0	2	1	durian	aversive
88.003	2	1	fan	neutral
167.998	2	1	flashlight	neutral
177	2	1	fork	neutral
284.997	2	1	gecko	neutral
96.989	2	1	glasses	neutral
439.996	2	1	glove	aversive
401.997	2	1	grape	aversive
338.001	2	1	guitar	aversive
452	2	1	hairbrush	aversive
591.995	2	1	hairdryer	neutral
319.996	2	1	handmirror	aversive
527.004	2	1	hat	aversive
562.003	2	1	headband	aversive
118.989	2	1	hourglass	aversive
657.997	2	1	icecreamcones	neutral
677.991	2	1	kettle	aversive
69.998	2	1	kiwifruit	neutral
237	2	1	lamp	aversive
553.995	2	1	lemon	neutral
12.004	2	1	lightbulb	neutral
573.99	2	1	lock	neutral
468.993	2	1	loster	neutral
390.988	2	1	motorcycle	neutral
45.991	2	1	nailpolish	aversive
612.006	2	1	necktie	aversive
379.996	2	1	orifan	aversive
698.997	2	1	paintbrush	neutral
515.996	2	1	pen	neutral
629.994	2	1	pipe	neutral
329.993	2	1	printer	aversive
127.992	2	1	rollingpin	neutral
459.991	2	1	rubberduck	aversive
35.994	2	1	scale	aversive
421.991	2	1	shirt	neutral
641.003	2	1	shoe	aversive
350.004	2	1	sofa	aversive
490.994	2	1	stapler	neutral
307.993	2	1	starfish	neutral
247.992	2	1	strawberry	aversive
430.994	2	1	tent	neutral
370.994	2	1	tire	aversive
139.995	2	1	washer	neutral
256	2	1	watergun	neutral
480.002	2	1	watermelon	aversive
