onset	duration	weight	object	emotion
133.015	2	1	abacus	aversive
271.004	2	1	babyplayard	aversive
345.013	2	1	banana	neutral
575	2	1	bed	neutral
186.002	2	1	bench	neutral
403.007	2	1	bike	neutral
261.006	2	1	binoculars	aversive
98.994	2	1	boppypillow	neutral
412.01	2	1	bowl	aversive
700.008	2	1	bowlingpin	neutral
557.99	2	1	bowtie	neutral
478.012	2	1	bucket	neutral
648.015	2	1	butterfly	neutral
110.998	2	1	button	aversive
50.003	2	1	ceilingfan	aversive
681.008	2	1	cherry	aversive
60.995	2	1	clownfish	neutral
372.999	2	1	coconut	aversive
165.013	2	1	compass	neutral
635.995	2	1	computermouse	aversive
211.004	2	1	cookingpan	aversive
325.002	2	1	cookpot	neutral
660.002	2	1	crab	aversive
202.001	2	1	crown	neutral
587.004	2	1	cupsaucer	aversive
565.998	2	1	dolphin	neutral
671.011	2	1	dragonfly	aversive
19	2	1	durian	neutral
289.009	2	1	fan	aversive
221.001	2	1	flashlight	aversive
231.114	2	1	fork	aversive
0	2	1	gecko	aversive
538.012	2	1	glasses	aversive
362.007	2	1	glove	neutral
457.006	2	1	grape	neutral
487.993	2	1	guitar	neutral
31.003	2	1	hairbrush	aversive
315.005	2	1	hairdryer	neutral
596.006	2	1	handmirror	neutral
193.993	2	1	hat	neutral
530.004	2	1	headband	aversive
383.991	2	1	hourglass	aversive
499.001	2	1	icecreamcones	neutral
241.012	2	1	kettle	neutral
142.996	2	1	kiwifruit	aversive
306.002	2	1	lamp	neutral
395	2	1	lemon	neutral
38.994	2	1	lightbulb	neutral
8.008	2	1	lock	aversive
81.006	2	1	loster	neutral
445.003	2	1	motorcycle	aversive
177	2	1	nailpolish	neutral
518.001	2	1	necktie	neutral
72.998	2	1	orifan	aversive
154.004	2	1	paintbrush	neutral
421.991	2	1	pen	neutral
711	2	1	pipe	aversive
509.993	2	1	printer	neutral
251.009	2	1	rollingpin	aversive
281.001	2	1	rubberduck	neutral
353.999	2	1	scale	aversive
123.001	2	1	shirt	aversive
468.993	2	1	shoe	aversive
91.003	2	1	sofa	neutral
604.992	2	1	stapler	aversive
613.995	2	1	starfish	aversive
624.009	2	1	strawberry	aversive
434.027	2	1	tent	neutral
690.01	2	1	tire	aversive
337.006	2	1	washer	neutral
297.995	2	1	watergun	aversive
546.998	2	1	watermelon	aversive
