onset	duration	weight	type	object	emotion
741.187	2	1	voice	abacus	neutral
816.199	2	1	voice	babyplayard	aversive
423.207	2	1	voice	banana	neutral
725.188	2	1	voice	bed	aversive
896.194	2	1	voice	bench	neutral
559.198	2	1	voice	bike	neutral
367.21	2	1	voice	binoculars	aversive
968.206	2	1	voice	boppypillow	aversive
981.205	2	1	voice	bowl	aversive
129.208	2	1	voice	bowlingpin	neutral
117.192	2	1	voice	bowtie	neutral
546.216	2	1	voice	bucket	aversive
75.195	2	1	voice	butterfly	aversive
340.212	2	1	voice	button	neutral
614.211	2	1	voice	ceilingfan	aversive
784.201	2	1	voice	cherry	aversive
952.207	2	1	voice	clownfish	neutral
170.156	2	1	voice	coconut	neutral
939.191	2	1	voice	compass	aversive
626.194	2	1	voice	computermouse	aversive
31.181	2	1	voice	cookingpan	aversive
184.205	2	1	voice	cookpot	neutral
324.213	2	1	voice	crab	aversive
2.619	2	1	voice	crown	neutral
479.136	2	1	voice	cupsaucer	aversive
685.207	2	1	voice	dolphin	aversive
355.211	2	1	voice	dragonfly	aversive
709.222	2	1	voice	durian	neutral
912.209	2	1	voice	fan	neutral
437.322	2	1	voice	flashlight	neutral
506.218	2	1	voice	fork	aversive
574.23	2	1	voice	gecko	neutral
997.237	2	1	voice	glasses	neutral
268.233	2	1	voice	glove	neutral
450.155	2	1	voice	grape	aversive
45.214	2	1	voice	guitar	neutral
379.209	2	1	voice	hairbrush	neutral
533.233	2	1	voice	hairdryer	aversive
16.265	2	1	voice	handmirror	aversive
697.206	2	1	voice	hat	neutral
602.212	2	1	voice	headband	neutral
87.194	2	1	voice	hourglass	neutral
589.196	2	1	voice	icecreamcones	aversive
869.195	2	1	voice	kettle	neutral
256.2	2	1	voice	kiwifruit	neutral
102.21	2	1	voice	lamp	aversive
671.208	2	1	voice	lemon	aversive
156.24	2	1	voice	lightbulb	aversive
841.197	2	1	voice	lock	aversive
492.202	2	1	voice	loster	neutral
800.216	2	1	voice	motorcycle	neutral
294.231	2	1	voice	nailpolish	aversive
925.208	2	1	voice	necktie	aversive
394.208	2	1	voice	orifan	neutral
466.204	2	1	voice	paintbrush	neutral
518.217	2	1	voice	pen	neutral
144.207	2	1	voice	pipe	aversive
308.164	2	1	voice	printer	neutral
768.218	2	1	voice	rollingpin	neutral
829.198	2	1	voice	rubberduck	neutral
882.144	2	1	voice	scale	aversive
408.208	2	1	voice	shirt	aversive
227.185	2	1	voice	shoe	neutral
61.229	2	1	voice	sofa	neutral
753.203	2	1	voice	stapler	aversive
642.126	2	1	voice	starfish	neutral
200.204	2	1	voice	strawberry	aversive
215.12	2	1	voice	tent	aversive
281.215	2	1	voice	tire	aversive
656.209	2	1	voice	washer	neutral
242.218	2	1	voice	watergun	aversive
855.229	2	1	voice	watermelon	aversive
739.003	2	1	face	abacus	neutral
813.999	2	1	face	babyplayard	aversive
421.007	2	1	face	banana	neutral
723.004	2	1	face	bed	aversive
894.01	2	1	face	bench	neutral
556.998	2	1	face	bike	neutral
365.01	2	1	face	binoculars	aversive
966.006	2	1	face	boppypillow	aversive
979.005	2	1	face	bowl	aversive
127.008	2	1	face	bowlingpin	neutral
115.009	2	1	face	bowtie	neutral
543.999	2	1	face	bucket	aversive
73.012	2	1	face	butterfly	aversive
338.012	2	1	face	button	neutral
612.011	2	1	face	ceilingfan	aversive
782.001	2	1	face	cherry	aversive
950.007	2	1	face	clownfish	neutral
168.006	2	1	face	coconut	neutral
937.008	2	1	face	compass	aversive
624.011	2	1	face	computermouse	aversive
29.015	2	1	face	cookingpan	aversive
182.005	2	1	face	cookpot	neutral
322.013	2	1	face	crab	aversive
0	2	1	face	crown	neutral
477.003	2	1	face	cupsaucer	aversive
683.007	2	1	face	dolphin	aversive
353.011	2	1	face	dragonfly	aversive
707.005	2	1	face	durian	neutral
910.009	2	1	face	fan	neutral
435.006	2	1	face	flashlight	neutral
504.001	2	1	face	fork	aversive
572.014	2	1	face	gecko	neutral
995.004	2	1	face	glasses	neutral
266	2	1	face	glove	neutral
448.005	2	1	face	grape	aversive
43.014	2	1	face	guitar	neutral
377.009	2	1	face	hairbrush	neutral
531	2	1	face	hairdryer	aversive
14.016	2	1	face	handmirror	aversive
695.006	2	1	face	hat	neutral
600.012	2	1	face	headband	neutral
85.011	2	1	face	hourglass	neutral
587.013	2	1	face	icecreamcones	aversive
867.012	2	1	face	kettle	neutral
254.001	2	1	face	kiwifruit	neutral
100.01	2	1	face	lamp	aversive
669.008	2	1	face	lemon	aversive
154.007	2	1	face	lightbulb	aversive
839.014	2	1	face	lock	aversive
490.002	2	1	face	loster	neutral
798	2	1	face	motorcycle	neutral
291.998	2	1	face	nailpolish	aversive
923.009	2	1	face	necktie	aversive
392.008	2	1	face	orifan	neutral
464.004	2	1	face	paintbrush	neutral
516.001	2	1	face	pen	neutral
142.008	2	1	face	pipe	aversive
306.014	2	1	face	printer	neutral
766.002	2	1	face	rollingpin	neutral
827.015	2	1	face	rubberduck	neutral
880.011	2	1	face	scale	aversive
406.008	2	1	face	shirt	aversive
225.002	2	1	face	shoe	neutral
59.013	2	1	face	sofa	neutral
751.003	2	1	face	stapler	aversive
640.01	2	1	face	starfish	neutral
198.004	2	1	face	strawberry	aversive
213.003	2	1	face	tent	aversive
278.999	2	1	face	tire	aversive
654.009	2	1	face	washer	neutral
240.001	2	1	face	watergun	aversive
853.013	2	1	face	watermelon	aversive
